-7.0665e-11,52.955
-7.0661e-11,67.626
-7.0658e-11,80.117
-7.0654e-11,90.022
-7.0651e-11,97.019
-7.0647e-11,100.88
-7.0644e-11,101.48
-7.064e-11,98.793
-7.0637e-11,92.908
-7.0633e-11,84.014
-7.063e-11,72.395
-7.0626e-11,58.426
-7.0623e-11,42.559
-7.0619e-11,25.305
-7.0615e-11,7.2226
-7.0612e-11,-11.104
-7.0608e-11,-29.082
-7.0605e-11,-46.129
-7.0601e-11,-61.693
-7.0598e-11,-75.27
-7.0594e-11,-86.418
-7.0591e-11,-94.776
-7.0587e-11,-100.07
-7.0584e-11,-102.13
-7.058e-11,-100.89
-7.0577e-11,-96.377
-7.0573e-11,-88.745
-7.057e-11,-78.237
-7.0566e-11,-65.191
-7.0562e-11,-50.028
-7.0559e-11,-33.237
-7.0555e-11,-15.36
-7.0552e-11,3.0242
-7.0548e-11,21.321
-7.0545e-11,38.939
-7.0541e-11,55.306
-7.0538e-11,69.893
-7.0534e-11,82.227
-7.0531e-11,91.907
-7.0527e-11,98.618
-7.0524e-11,102.14
-7.052e-11,102.36
-7.0517e-11,99.27
-7.0513e-11,92.964
-7.0509e-11,83.645
-7.0506e-11,71.614
-7.0502e-11,57.258
-7.0499e-11,41.041
-7.0495e-11,23.487
-7.0492e-11,5.1621
-7.0488e-11,-13.34
-7.0485e-11,-31.422
-7.0481e-11,-48.498
-7.0478e-11,-64.014
-7.0474e-11,-77.467
-7.0471e-11,-88.422
-7.0467e-11,-96.521
-7.0463e-11,-101.5
-7.046e-11,-103.2
-7.0456e-11,-101.56
-7.0453e-11,-96.635
-7.0449e-11,-88.578
-7.0446e-11,-77.649
-7.0442e-11,-64.202
-7.0439e-11,-48.669
-7.0435e-11,-31.553
-7.0432e-11,-13.405
-7.0428e-11,5.1877
-7.0425e-11,23.623
-7.0421e-11,41.305
-7.0418e-11,57.66
-7.0414e-11,72.16
-7.041e-11,84.333
-7.0407e-11,93.784
-7.0403e-11,100.21
