-7.0665e-11,3.6259e-12
-7.0661e-11,3.6392e-12
-7.0658e-11,3.6388e-12
-7.0654e-11,3.6249e-12
-7.0651e-11,3.6116e-12
-7.0647e-11,3.5916e-12
-7.0644e-11,3.5822e-12
-7.064e-11,3.5848e-12
-7.0637e-11,3.6079e-12
-7.0633e-11,3.6483e-12
-7.063e-11,3.7058e-12
-7.0626e-11,3.7702e-12
-7.0623e-11,3.8282e-12
-7.0619e-11,3.8772e-12
-7.0615e-11,3.9133e-12
-7.0612e-11,3.9164e-12
-7.0608e-11,3.9002e-12
-7.0605e-11,3.8589e-12
-7.0601e-11,3.8123e-12
-7.0598e-11,3.768e-12
-7.0594e-11,3.7337e-12
-7.0591e-11,3.7276e-12
-7.0587e-11,3.7438e-12
-7.0584e-11,3.7816e-12
-7.058e-11,3.8314e-12
-7.0577e-11,3.8845e-12
-7.0573e-11,3.9337e-12
-7.057e-11,3.9599e-12
-7.0566e-11,3.9686e-12
-7.0562e-11,3.9621e-12
-7.0559e-11,3.9369e-12
-7.0555e-11,3.8992e-12
-7.0552e-11,3.8579e-12
-7.0548e-11,3.8218e-12
-7.0545e-11,3.7935e-12
-7.0541e-11,3.7775e-12
-7.0538e-11,3.7723e-12
-7.0534e-11,3.784e-12
-7.0531e-11,3.8055e-12
-7.0527e-11,3.8348e-12
-7.0524e-11,3.8731e-12
-7.052e-11,3.9041e-12
-7.0517e-11,3.9295e-12
-7.0513e-11,3.9315e-12
-7.0509e-11,3.9208e-12
-7.0506e-11,3.8952e-12
-7.0502e-11,3.8585e-12
-7.0499e-11,3.8123e-12
-7.0495e-11,3.7704e-12
-7.0492e-11,3.7353e-12
-7.0488e-11,3.7163e-12
-7.0485e-11,3.7196e-12
-7.0481e-11,3.7396e-12
-7.0478e-11,3.7694e-12
-7.0474e-11,3.8088e-12
-7.0471e-11,3.8379e-12
-7.0467e-11,3.8631e-12
-7.0463e-11,3.8683e-12
-7.046e-11,3.8648e-12
-7.0456e-11,3.841e-12
-7.0453e-11,3.8072e-12
-7.0449e-11,3.765e-12
-7.0446e-11,3.726e-12
-7.0442e-11,3.6934e-12
-7.0439e-11,3.6746e-12
-7.0435e-11,3.6746e-12
-7.0432e-11,3.6906e-12
-7.0428e-11,3.7096e-12
-7.0425e-11,3.7327e-12
-7.0421e-11,3.7596e-12
-7.0418e-11,3.7828e-12
-7.0414e-11,3.7916e-12
-7.041e-11,3.7924e-12
-7.0407e-11,3.7869e-12
-7.0403e-11,3.767e-12
-7.04e-11,3.7412e-12
-7.0396e-11,3.7179e-12
-7.0393e-11,3.6861e-12
-7.0389e-11,3.6674e-12
-7.0386e-11,3.6517e-12
-7.0382e-11,3.6456e-12
-7.0379e-11,3.6501e-12
-7.0375e-11,3.6665e-12
-7.0372e-11,3.686e-12
-7.0368e-11,3.7074e-12
-7.0365e-11,3.7305e-12
-7.0361e-11,3.7536e-12
-7.0358e-11,3.7649e-12
-7.0354e-11,3.7645e-12
-7.035e-11,3.756e-12
-7.0347e-11,3.7384e-12
-7.0343e-11,3.7055e-12
-7.034e-11,3.6729e-12
-7.0336e-11,3.6404e-12
-7.0333e-11,3.6187e-12
-7.0329e-11,3.6168e-12
-7.0326e-11,3.6234e-12
-7.0322e-11,3.6537e-12
-7.0319e-11,3.685e-12
-7.0315e-11,3.7215e-12
-7.0312e-11,3.7558e-12
-7.0308e-11,3.7812e-12
-7.0305e-11,3.7891e-12
-7.0301e-11,3.7836e-12
-7.0297e-11,3.7644e-12
-7.0294e-11,3.7348e-12
-7.029e-11,3.7128e-12
-7.0287e-11,3.6845e-12
-7.0283e-11,3.6687e-12
-7.028e-11,3.6581e-12
-7.0276e-11,3.6614e-12
-7.0273e-11,3.6779e-12
-7.0269e-11,3.7008e-12
-7.0266e-11,3.7298e-12
-7.0262e-11,3.774e-12
-7.0259e-11,3.8038e-12
-7.0255e-11,3.8375e-12
-7.0252e-11,3.8573e-12
-7.0248e-11,3.8582e-12
-7.0244e-11,3.8435e-12
-7.0241e-11,3.8269e-12
-7.0237e-11,3.7907e-12
-7.0234e-11,3.7631e-12
-7.023e-11,3.739e-12
-7.0227e-11,3.7279e-12
-7.0223e-11,3.7288e-12
-7.022e-11,3.7498e-12
-7.0216e-11,3.7897e-12
-7.0213e-11,3.8328e-12
-7.0209e-11,3.8882e-12
-7.0206e-11,3.9306e-12
-7.0202e-11,3.9621e-12
-7.0199e-11,3.9771e-12
-7.0195e-11,3.9757e-12
-7.0191e-11,3.9537e-12
-7.0188e-11,3.9198e-12
-7.0184e-11,3.8854e-12
-7.0181e-11,3.8466e-12
-7.0177e-11,3.826e-12
-7.0174e-11,3.8228e-12
-7.017e-11,3.8436e-12
-7.0167e-11,3.8777e-12
-7.0163e-11,3.927e-12
-7.016e-11,3.9796e-12
-7.0156e-11,4.028e-12
-7.0153e-11,4.0697e-12
-7.0149e-11,4.0965e-12
-7.0145e-11,4.1014e-12
-7.0142e-11,4.0893e-12
-7.0138e-11,4.0602e-12
-7.0135e-11,4.0195e-12
-7.0131e-11,3.9876e-12
-7.0128e-11,3.9623e-12
-7.0124e-11,3.9508e-12
-7.0121e-11,3.9578e-12
-7.0117e-11,3.9792e-12
-7.0114e-11,4.0259e-12
-7.011e-11,4.0663e-12
-7.0107e-11,4.1135e-12
-7.0103e-11,4.1545e-12
-7.01e-11,4.1795e-12
-7.0096e-11,4.1971e-12
-7.0093e-11,4.1931e-12
-7.0089e-11,4.1788e-12
-7.0085e-11,4.1549e-12
-7.0082e-11,4.1289e-12
-7.0078e-11,4.0981e-12
-7.0075e-11,4.073e-12
-7.0071e-11,4.0537e-12
-7.0068e-11,4.0518e-12
-7.0064e-11,4.0753e-12
-7.0061e-11,4.1031e-12
-7.0057e-11,4.1448e-12
-7.0054e-11,4.1936e-12
-7.005e-11,4.2375e-12
-7.0047e-11,4.2603e-12
-7.0043e-11,4.274e-12
-7.004e-11,4.2552e-12
-7.0036e-11,4.2275e-12
-7.0032e-11,4.1845e-12
-7.0029e-11,4.1407e-12
-7.0025e-11,4.1059e-12
-7.0022e-11,4.0849e-12
-7.0018e-11,4.0833e-12
-7.0015e-11,4.1014e-12
-7.0011e-11,4.1275e-12
-7.0008e-11,4.1608e-12
-7.0004e-11,4.1952e-12
-7.0001e-11,4.2185e-12
-6.9997e-11,4.2243e-12
-6.9994e-11,4.2191e-12
-6.999e-11,4.2036e-12
-6.9987e-11,4.1779e-12
-6.9983e-11,4.1488e-12
-6.9979e-11,4.1254e-12
-6.9976e-11,4.1062e-12
-6.9972e-11,4.0895e-12
-6.9969e-11,4.0829e-12
-6.9965e-11,4.0882e-12
-6.9962e-11,4.0887e-12
-6.9958e-11,4.0997e-12
-6.9955e-11,4.1073e-12
-6.9951e-11,4.1115e-12
-6.9948e-11,4.1248e-12
-6.9944e-11,4.1301e-12
-6.9941e-11,4.129e-12
-6.9937e-11,4.1283e-12
-6.9934e-11,4.1138e-12
-6.993e-11,4.0989e-12
-6.9926e-11,4.0854e-12
-6.9923e-11,4.0676e-12
-6.9919e-11,4.059e-12
-6.9916e-11,4.0565e-12
-6.9912e-11,4.0604e-12
-6.9909e-11,4.0755e-12
-6.9905e-11,4.1034e-12
-6.9902e-11,4.1219e-12
-6.9898e-11,4.1348e-12
-6.9895e-11,4.1477e-12
-6.9891e-11,4.1573e-12
-6.9888e-11,4.1621e-12
-6.9884e-11,4.1588e-12
-6.988e-11,4.1628e-12
-6.9877e-11,4.1721e-12
-6.9873e-11,4.1805e-12
-6.987e-11,4.1962e-12
-6.9866e-11,4.2199e-12
-6.9863e-11,4.2499e-12
-6.9859e-11,4.2847e-12
-6.9856e-11,4.3186e-12
-6.9852e-11,4.3549e-12
-6.9849e-11,4.3883e-12
-6.9845e-11,4.4153e-12
